tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,time
-1.8,-5.0,1.9,22.3,265.78512396694214,85.0,28.5,45.0360435875943,1013.6,2023-04-05
1.0,-3.3,4.0,0.2,265.78512396694214,242.0,32.4,45.0360435875943,1015.5,2023-04-06
-3.4,-8.2,1.1,0.0,265.78512396694214,295.0,17.6,45.0360435875943,1030.7,2023-04-07
-1.9,-8.0,4.0,0.0,265.78512396694214,231.0,11.4,45.0360435875943,1033.1,2023-04-08
-0.7,-7.0,5.2,0.0,265.78512396694214,217.0,16.0,45.0360435875943,1032.6,2023-04-09
5.0,-1.0,12.3,0.9,265.78512396694214,217.0,18.3,45.0360435875943,1024.1,2023-04-10
8.3,4.0,14.9,0.0,265.78512396694214,232.0,15.2,45.0360435875943,1013.0,2023-04-11
10.1,3.9,17.1,0.0,265.78512396694214,195.0,13.0,45.0360435875943,1008.4,2023-04-12
12.5,6.0,21.0,0.0,265.78512396694214,203.0,11.3,45.0360435875943,1007.3,2023-04-13
10.4,3.0,18.6,0.0,265.78512396694214,71.0,15.8,45.0360435875943,1012.6,2023-04-14
15.0,4.0,24.0,0.0,265.78512396694214,171.0,8.7,45.0360435875943,1010.8,2023-04-15
16.1,5.0,25.0,0.6,265.78512396694214,121.0,13.8,45.0360435875943,1004.0,2023-04-16
4.7,0.2,11.7,8.4,265.78512396694214,199.0,19.7,45.0360435875943,997.6,2023-04-17
0.0,-2.9,2.0,1.8,265.78512396694214,278.0,15.3,45.0360435875943,1001.3,2023-04-18
-0.7,-5.2,5.0,0.0,265.78512396694214,299.0,16.3,45.0360435875943,1017.8,2023-04-19
0.8,-4.0,5.0,4.7,265.78512396694214,61.0,16.1,45.0360435875943,1024.0,2023-04-20
3.5,1.0,7.0,7.0,265.78512396694214,135.0,17.5,45.0360435875943,1013.4,2023-04-21
1.9,-0.6,4.2,12.1,265.78512396694214,21.0,14.8,45.0360435875943,1009.5,2023-04-22
2.8,1.0,6.0,2.9,265.78512396694214,210.0,13.3,45.0360435875943,1011.6,2023-04-23
2.0,-0.2,5.0,2.4,265.78512396694214,24.0,12.4,45.0360435875943,1017.6,2023-04-24
1.3,-0.4,3.0,0.1,265.78512396694214,7.0,12.2,45.0360435875943,1020.0,2023-04-25
2.0,-1.3,6.0,0.0,265.78512396694214,313.0,7.2,45.0360435875943,1022.5,2023-04-26
4.2,-1.0,8.1,0.1,265.78512396694214,174.0,13.3,45.0360435875943,1021.7,2023-04-27
11.2,5.7,18.0,0.0,265.78512396694214,140.0,12.8,45.0360435875943,1017.0,2023-04-28
7.8,7.0,10.0,8.4,265.78512396694214,124.0,16.7,45.0360435875943,1007.3,2023-04-29
8.6,7.0,10.0,17.2,265.78512396694214,109.0,18.7,45.0360435875943,996.0,2023-04-30
5.0,0.7,7.0,20.2,265.78512396694214,224.0,18.0,45.0360435875943,983.5,2023-05-01
3.8,1.0,7.0,13.4,265.78512396694214,192.0,15.8,45.0360435875943,992.1,2023-05-02
7.2,5.0,10.0,2.2,265.78512396694214,6.0,21.7,45.0360435875943,1005.6,2023-05-03
7.3,4.2,10.6,0.0,265.78512396694214,25.0,11.8,45.0360435875943,1016.1,2023-05-04
9.6,4.6,14.0,0.1,265.78512396694214,88.0,10.6,45.0360435875943,1025.1,2023-05-05
11.7,4.0,18.0,0.0,265.78512396694214,30.0,9.4,45.0360435875943,1026.3,2023-05-06
11.0,7.0,15.0,3.6,265.78512396694214,12.0,12.4,45.0360435875943,1017.7,2023-05-07
9.7,4.0,15.0,0.0,265.78512396694214,19.0,15.8,45.0360435875943,1017.3,2023-05-08
10.5,1.8,18.5,0.0,265.78512396694214,347.0,10.0,45.0360435875943,1019.9,2023-05-09
14.9,4.0,24.0,0.0,265.78512396694214,265.0,13.4,45.0360435875943,1019.8,2023-05-10
15.9,8.0,24.1,0.6,265.78512396694214,261.0,13.1,45.0360435875943,1017.2,2023-05-11
16.8,9.0,22.4,0.0,265.78512396694214,353.0,13.3,45.0360435875943,1018.8,2023-05-12
11.9,6.8,16.7,0.0,265.78512396694214,14.0,18.5,45.0360435875943,1025.3,2023-05-13
10.9,3.0,18.0,0.0,265.78512396694214,27.0,15.5,45.0360435875943,1031.5,2023-05-14
15.1,4.4,24.0,0.0,265.78512396694214,252.0,18.4,45.0360435875943,1019.8,2023-05-15
7.9,-0.2,16.0,2.0,265.78512396694214,337.0,23.0,45.0360435875943,1008.6,2023-05-16
2.8,-1.2,8.1,0.0,265.78512396694214,30.0,18.0,45.0360435875943,1019.1,2023-05-17
6.9,-0.2,13.4,0.0,265.78512396694214,187.0,16.2,45.0360435875943,1021.5,2023-05-18
9.0,5.0,15.0,3.3,265.78512396694214,192.0,13.8,45.0360435875943,1015.0,2023-05-19
8.6,7.6,10.0,30.2,265.78512396694214,11.0,20.3,45.0360435875943,1013.6,2023-05-20
10.4,6.4,15.0,0.0,265.78512396694214,8.0,18.0,45.0360435875943,1017.8,2023-05-21
10.4,1.8,18.9,0.0,265.78512396694214,143.0,14.4,45.0360435875943,1025.0,2023-05-22
14.8,8.0,23.0,1.9,265.78512396694214,213.0,21.3,45.0360435875943,1021.0,2023-05-23
6.1,2.9,11.0,6.2,265.78512396694214,18.0,24.9,45.0360435875943,1026.9,2023-05-24
9.0,0.0,17.0,0.0,265.78512396694214,33.0,12.3,45.0360435875943,1029.2,2023-05-25
15.2,5.7,24.6,0.0,265.78512396694214,245.0,10.3,45.0360435875943,1027.0,2023-05-26
16.9,7.0,25.3,0.0,265.78512396694214,240.0,15.7,45.0360435875943,1025.4,2023-05-27
19.1,7.9,29.1,0.0,265.78512396694214,303.0,10.0,45.0360435875943,1021.1,2023-05-28
21.0,13.0,28.0,0.0,265.78512396694214,82.0,11.8,45.0360435875943,1019.1,2023-05-29
22.1,15.0,29.0,0.0,265.78512396694214,190.0,14.3,45.0360435875943,1018.3,2023-05-30
22.9,13.7,31.0,0.0,265.78512396694214,211.0,15.8,45.0360435875943,1019.0,2023-05-31
23.7,14.6,32.0,0.0,265.78512396694214,257.0,10.3,45.0360435875943,1020.5,2023-06-01
23.2,18.7,29.0,0.1,265.78512396694214,17.0,13.4,45.0360435875943,1019.9,2023-06-02
19.3,14.0,25.0,0.0,265.78512396694214,42.0,16.7,45.0360435875943,1022.1,2023-06-03
18.1,10.1,25.0,0.0,265.78512396694214,88.0,10.0,45.0360435875943,1021.0,2023-06-04
18.7,13.0,26.0,0.0,265.78512396694214,355.0,15.8,45.0360435875943,1016.6,2023-06-05
14.5,8.0,20.0,0.0,265.78512396694214,11.0,23.2,45.0360435875943,1014.8,2023-06-06
14.8,8.0,21.0,0.0,265.78512396694214,9.0,19.5,45.0360435875943,1011.2,2023-06-07
14.9,12.0,18.0,0.0,265.78512396694214,1.0,13.1,45.0360435875943,1010.8,2023-06-08
16.8,10.0,24.0,0.0,265.78512396694214,323.0,10.8,45.0360435875943,1008.7,2023-06-09
15.9,9.9,25.0,6.4,265.78512396694214,11.0,12.4,45.0360435875943,1006.9,2023-06-10
8.0,6.0,10.0,5.2,265.78512396694214,13.0,19.8,45.0360435875943,1011.8,2023-06-11
12.8,8.0,15.6,32.4,265.78512396694214,43.0,15.1,45.0360435875943,1006.2,2023-06-12
13.2,10.0,16.2,16.8,265.78512396694214,154.0,17.8,45.0360435875943,1001.8,2023-06-13
14.4,6.0,22.0,0.1,265.78512396694214,355.0,9.0,45.0360435875943,1003.1,2023-06-14
13.7,11.4,16.0,0.2,265.78512396694214,0.0,15.4,45.0360435875943,1006.5,2023-06-15
16.4,10.0,23.0,0.0,265.78512396694214,5.0,16.5,45.0360435875943,1011.3,2023-06-16
17.2,9.2,24.0,0.0,265.78512396694214,16.0,12.3,45.0360435875943,1012.4,2023-06-17
19.5,11.0,25.1,0.0,265.78512396694214,88.0,8.7,45.0360435875943,1013.1,2023-06-18
20.2,12.5,27.0,0.0,265.78512396694214,160.0,7.7,45.0360435875943,1017.3,2023-06-19
21.9,15.0,28.2,0.0,265.78512396694214,97.0,9.4,45.0360435875943,1023.0,2023-06-20
23.0,15.0,29.0,0.0,265.78512396694214,143.0,8.6,45.0360435875943,1024.1,2023-06-21
22.7,16.4,28.1,0.0,265.78512396694214,105.0,9.2,45.0360435875943,1020.3,2023-06-22
22.6,15.7,29.0,0.0,265.78512396694214,223.0,9.8,45.0360435875943,1015.0,2023-06-23
22.0,15.0,28.0,0.2,265.78512396694214,2.0,13.9,45.0360435875943,1012.1,2023-06-24
21.0,16.0,26.0,2.0,265.78512396694214,63.0,17.1,45.0360435875943,1010.4,2023-06-25
20.2,17.7,23.0,21.9,265.78512396694214,81.0,16.0,45.0360435875943,1003.1,2023-06-26
13.9,10.7,18.1,8.4,265.78512396694214,0.0,22.7,45.0360435875943,1006.1,2023-06-27
16.0,8.0,23.0,0.0,265.78512396694214,359.0,13.9,45.0360435875943,1014.5,2023-06-28
18.1,10.0,25.0,0.0,265.78512396694214,166.0,10.5,45.0360435875943,1016.4,2023-06-29
19.3,14.9,24.1,0.2,265.78512396694214,173.0,14.9,45.0360435875943,1013.4,2023-06-30
20.5,15.0,27.0,0.2,265.78512396694214,266.0,9.7,45.0360435875943,1011.3,2023-07-01
21.9,15.4,28.9,1.4,265.78512396694214,10.0,7.2,45.0360435875943,1010.1,2023-07-02
24.2,17.7,30.0,0.0,265.78512396694214,4.0,6.5,45.0360435875943,1011.5,2023-07-03
24.5,18.0,31.0,0.0,265.78512396694214,259.0,10.8,45.0360435875943,1013.8,2023-07-04
23.0,18.0,29.5,0.8,265.78512396694214,211.0,13.5,45.0360435875943,1013.9,2023-07-05
19.2,17.0,21.2,20.7,265.78512396694214,356.0,9.4,45.0360435875943,1012.4,2023-07-06
19.3,15.0,24.0,1.2,265.78512396694214,10.0,7.4,45.0360435875943,1012.6,2023-07-07
18.9,15.0,25.0,0.1,265.78512396694214,325.0,7.8,45.0360435875943,1011.6,2023-07-08
18.8,14.0,24.0,0.8,265.78512396694214,246.0,9.7,45.0360435875943,1010.5,2023-07-09
19.8,11.8,27.0,0.0,265.78512396694214,207.0,17.1,45.0360435875943,1009.4,2023-07-10
20.1,15.4,24.6,0.5,265.78512396694214,257.0,13.8,45.0360435875943,1008.1,2023-07-11
16.8,10.5,22.2,0.0,265.78512396694214,334.0,8.2,45.0360435875943,1013.7,2023-07-12
18.2,15.8,23.0,1.8,265.78512396694214,32.0,11.9,45.0360435875943,1008.6,2023-07-13
18.9,13.0,23.0,0.0,265.78512396694214,203.0,15.4,45.0360435875943,1010.4,2023-07-14
18.9,16.0,23.0,5.4,265.78512396694214,174.0,14.3,45.0360435875943,1009.5,2023-07-15
19.8,16.0,24.0,3.5,265.78512396694214,193.0,11.7,45.0360435875943,1007.6,2023-07-16
17.8,14.0,21.7,6.3,265.78512396694214,219.0,15.0,45.0360435875943,1007.9,2023-07-17
15.4,10.0,20.5,0.2,265.78512396694214,246.0,10.1,45.0360435875943,1013.9,2023-07-18
17.2,10.0,22.3,0.0,265.78512396694214,261.0,8.0,45.0360435875943,1017.3,2023-07-19
16.4,14.3,18.0,18.2,265.78512396694214,121.0,10.9,45.0360435875943,1013.1,2023-07-20
18.9,14.0,24.6,0.8,265.78512396694214,1.0,14.5,45.0360435875943,1011.1,2023-07-21
18.5,11.0,24.6,0.0,265.78512396694214,2.0,9.0,45.0360435875943,1011.9,2023-07-22
20.0,13.4,26.0,0.0,265.78512396694214,230.0,12.0,45.0360435875943,1012.7,2023-07-23
18.3,16.0,24.0,8.0,265.78512396694214,213.0,7.8,45.0360435875943,1015.2,2023-07-24
19.5,14.9,25.0,0.5,265.78512396694214,261.0,9.9,45.0360435875943,1016.9,2023-07-25
18.6,13.9,24.5,0.2,265.78512396694214,203.0,10.5,45.0360435875943,1012.5,2023-07-26
21.8,17.0,28.2,0.0,265.78512396694214,320.0,12.3,45.0360435875943,1012.0,2023-07-27
22.6,18.0,28.1,0.2,265.78512396694214,273.0,14.2,45.0360435875943,1013.2,2023-07-28
16.6,13.0,21.0,0.0,265.78512396694214,22.0,15.0,45.0360435875943,1016.1,2023-07-29
15.3,9.4,23.0,9.5,265.78512396694214,288.0,11.3,45.0360435875943,1015.6,2023-07-30
15.4,10.0,20.2,0.0,265.78512396694214,325.0,10.9,45.0360435875943,1018.8,2023-07-31
16.4,9.0,22.5,0.0,265.78512396694214,326.0,6.4,45.0360435875943,1022.2,2023-08-01
18.3,12.6,24.2,7.0,265.78512396694214,199.0,18.4,45.0360435875943,1018.3,2023-08-02
18.2,15.5,21.5,20.7,265.78512396694214,241.0,11.1,45.0360435875943,1010.9,2023-08-03
17.9,14.9,21.9,0.0,265.78512396694214,351.0,15.4,45.0360435875943,1014.7,2023-08-04
17.2,9.0,24.0,0.0,265.78512396694214,357.0,8.8,45.0360435875943,1019.9,2023-08-05
18.9,12.0,25.0,0.0,265.78512396694214,84.0,7.2,45.0360435875943,1016.7,2023-08-06
16.3,13.8,19.0,13.3,265.78512396694214,29.0,19.9,45.0360435875943,1009.8,2023-08-07
19.0,13.0,26.1,0.0,265.78512396694214,349.0,15.2,45.0360435875943,1007.6,2023-08-08
19.2,14.0,25.0,1.3,265.78512396694214,251.0,11.4,45.0360435875943,1006.2,2023-08-09
16.6,11.7,22.0,4.0,265.78512396694214,271.0,10.7,45.0360435875943,1003.7,2023-08-10
15.4,10.7,20.2,0.0,265.78512396694214,337.0,10.2,45.0360435875943,1009.5,2023-08-11
16.1,14.0,19.0,9.4,265.78512396694214,99.0,11.0,45.0360435875943,1007.1,2023-08-12
16.8,13.9,20.1,0.6,265.78512396694214,342.0,14.8,45.0360435875943,1012.5,2023-08-13
16.9,12.9,22.4,0.0,265.78512396694214,10.0,10.7,45.0360435875943,1016.8,2023-08-14
17.9,12.8,24.0,0.0,265.78512396694214,29.0,10.1,45.0360435875943,1013.9,2023-08-15
18.6,12.3,25.3,0.0,265.78512396694214,228.0,15.2,45.0360435875943,1012.1,2023-08-16
18.2,14.0,22.0,11.0,265.78512396694214,193.0,26.2,45.0360435875943,1003.5,2023-08-17
13.5,10.9,18.2,1.6,265.78512396694214,310.0,18.4,45.0360435875943,1006.5,2023-08-18
15.7,6.7,25.0,0.0,265.78512396694214,265.0,12.9,45.0360435875943,1014.4,2023-08-19
19.4,14.7,27.0,0.2,265.78512396694214,237.0,14.5,45.0360435875943,1015.3,2023-08-20
16.6,11.0,21.0,0.0,265.78512396694214,2.0,10.5,45.0360435875943,1024.7,2023-08-21
17.0,10.5,23.0,0.0,265.78512396694214,299.0,7.3,45.0360435875943,1024.8,2023-08-22
17.3,14.0,22.0,0.0,265.78512396694214,195.0,8.3,45.0360435875943,1019.4,2023-08-23
17.1,14.2,20.0,0.0,265.78512396694214,135.0,9.7,45.0360435875943,1012.7,2023-08-24
17.8,16.0,21.1,3.8,265.78512396694214,299.0,7.7,45.0360435875943,1012.0,2023-08-25
14.3,9.6,19.0,10.9,265.78512396694214,13.0,22.1,45.0360435875943,1018.3,2023-08-26
14.2,7.0,21.0,0.0,265.78512396694214,5.0,10.2,45.0360435875943,1020.6,2023-08-27
15.2,8.0,22.0,0.0,265.78512396694214,244.0,9.9,45.0360435875943,1016.7,2023-08-28
14.1,11.7,16.0,13.9,265.78512396694214,175.0,13.7,45.0360435875943,1011.2,2023-08-29
11.5,8.0,17.5,2.9,265.78512396694214,357.0,22.3,45.0360435875943,1014.0,2023-08-30
14.2,5.0,23.0,0.0,265.78512396694214,295.0,9.0,45.0360435875943,1019.9,2023-08-31
16.7,10.7,24.0,0.0,265.78512396694214,218.0,16.3,45.0360435875943,1022.6,2023-09-01
19.8,14.8,26.0,0.0,265.78512396694214,219.0,20.8,45.0360435875943,1012.9,2023-09-02
19.7,14.8,25.0,0.0,265.78512396694214,211.0,15.8,45.0360435875943,1010.1,2023-09-03
22.5,16.0,30.3,0.0,265.78512396694214,219.0,10.9,45.0360435875943,1011.5,2023-09-04
22.6,16.9,30.0,0.0,265.78512396694214,195.0,13.4,45.0360435875943,1013.7,2023-09-05
23.3,19.6,29.3,16.3,265.78512396694214,180.0,16.8,45.0360435875943,1008.7,2023-09-06
12.0,9.0,20.0,0.0,265.78512396694214,348.0,20.2,45.0360435875943,1010.3,2023-09-07
12.2,8.0,18.4,0.0,265.78512396694214,2.0,12.8,45.0360435875943,1017.5,2023-09-08
13.8,6.7,21.0,0.0,265.78512396694214,37.0,8.5,45.0360435875943,1022.4,2023-09-09
15.7,8.8,22.1,0.4,265.78512396694214,32.0,10.1,45.0360435875943,1021.7,2023-09-10
15.2,13.7,18.0,3.7,265.78512396694214,28.0,13.7,45.0360435875943,1020.6,2023-09-11
12.9,9.6,15.0,13.2,265.78512396694214,355.0,12.2,45.0360435875943,1014.1,2023-09-12
10.0,8.7,11.2,0.9,265.78512396694214,319.0,16.9,45.0360435875943,1015.3,2023-09-13
11.5,6.0,18.0,0.0,265.78512396694214,270.0,9.1,45.0360435875943,1020.8,2023-09-14
13.0,7.7,19.0,0.0,265.78512396694214,214.0,14.1,45.0360435875943,1022.1,2023-09-15
14.4,9.0,21.0,0.0,265.78512396694214,196.0,13.4,45.0360435875943,1017.1,2023-09-16
13.6,11.0,19.0,3.1,265.78512396694214,346.0,11.8,45.0360435875943,1013.3,2023-09-17
11.9,8.0,16.3,0.0,265.78512396694214,11.0,18.1,45.0360435875943,1015.3,2023-09-18
8.3,2.0,14.0,0.0,265.78512396694214,14.0,11.5,45.0360435875943,1018.1,2023-09-19
11.1,3.0,19.0,0.0,265.78512396694214,240.0,6.4,45.0360435875943,1022.5,2023-09-20
14.7,8.0,22.0,0.0,265.78512396694214,168.0,11.0,45.0360435875943,1025.6,2023-09-21
16.6,11.0,22.4,0.0,265.78512396694214,180.0,11.5,45.0360435875943,1026.6,2023-09-22
16.6,11.0,23.0,0.0,265.78512396694214,80.0,8.1,45.0360435875943,1025.7,2023-09-23
16.2,13.0,22.5,0.0,265.78512396694214,38.0,13.0,45.0360435875943,1023.9,2023-09-24
15.0,11.0,20.0,0.0,265.78512396694214,49.0,16.8,45.0360435875943,1025.8,2023-09-25
13.9,9.4,19.0,0.4,265.78512396694214,81.0,13.8,45.0360435875943,1030.1,2023-09-26
13.2,8.0,20.0,0.0,265.78512396694214,88.0,14.1,45.0360435875943,1029.3,2023-09-27
13.3,6.0,20.2,0.0,265.78512396694214,92.0,11.6,45.0360435875943,1025.2,2023-09-28
14.7,8.0,22.0,0.0,265.78512396694214,149.0,9.2,45.0360435875943,1023.1,2023-09-29
15.5,9.0,22.0,0.0,265.78512396694214,244.0,8.7,45.0360435875943,1024.5,2023-09-30
17.1,13.9,20.1,0.8,265.78512396694214,55.0,7.6,45.0360435875943,1027.0,2023-10-01
18.8,15.0,25.0,0.0,265.78512396694214,206.0,15.3,45.0360435875943,1022.1,2023-10-02
19.7,14.2,27.0,0.0,265.78512396694214,221.0,13.3,45.0360435875943,1020.2,2023-10-03
19.8,13.9,27.0,0.0,265.78512396694214,182.0,21.1,45.0360435875943,1017.3,2023-10-04
16.9,14.0,19.0,9.5,265.78512396694214,193.0,19.4,45.0360435875943,1012.2,2023-10-05
13.5,9.0,18.0,8.4,265.78512396694214,209.0,15.5,45.0360435875943,1007.6,2023-10-06
8.2,5.3,10.0,20.6,265.78512396694214,352.0,18.1,45.0360435875943,1007.5,2023-10-07
2.1,1.0,5.0,25.3,265.78512396694214,313.0,28.6,45.0360435875943,1000.1,2023-10-08
2.1,0.0,5.0,13.9,265.78512396694214,251.0,16.6,45.0360435875943,995.9,2023-10-09
5.4,2.7,9.0,6.1,265.78512396694214,246.0,10.2,45.0360435875943,1001.4,2023-10-10
4.4,1.3,7.5,0.8,265.78512396694214,288.0,7.4,45.0360435875943,1007.1,2023-10-11
5.1,0.0,10.1,0.0,265.78512396694214,324.0,11.7,45.0360435875943,1015.5,2023-10-12
7.1,1.9,12.0,0.0,265.78512396694214,2.0,12.1,45.0360435875943,1020.5,2023-10-13
8.2,7.0,10.6,1.3,265.78512396694214,15.0,18.5,45.0360435875943,1016.6,2023-10-14
5.7,4.7,7.2,3.9,265.78512396694214,351.0,24.3,45.0360435875943,1011.9,2023-10-15
6.6,3.9,10.2,0.0,265.78512396694214,356.0,22.7,45.0360435875943,1014.8,2023-10-16
5.3,1.0,12.0,0.0,265.78512396694214,6.0,10.6,45.0360435875943,1016.3,2023-10-17
7.2,3.0,10.6,0.0,265.78512396694214,187.0,14.2,45.0360435875943,1016.8,2023-10-18
9.7,8.0,12.0,3.2,265.78512396694214,173.0,20.4,45.0360435875943,1009.5,2023-10-19
9.7,5.0,12.3,21.6,265.78512396694214,127.0,16.8,45.0360435875943,999.1,2023-10-20
4.0,2.5,5.0,0.2,265.78512396694214,354.0,23.3,45.0360435875943,1002.2,2023-10-21
2.3,-1.0,6.0,0.0,265.78512396694214,340.0,21.5,45.0360435875943,1013.4,2023-10-22
2.6,-4.3,9.0,0.0,265.78512396694214,240.0,11.5,45.0360435875943,1022.2,2023-10-23
8.7,5.3,12.3,4.3,265.78512396694214,173.0,16.4,45.0360435875943,1018.0,2023-10-24
12.2,10.0,15.0,18.8,265.78512396694214,217.0,13.5,45.0360435875943,1015.9,2023-10-25
10.1,8.4,14.0,18.5,265.78512396694214,70.0,15.4,45.0360435875943,1017.3,2023-10-26
15.1,14.0,16.1,4.9,265.78512396694214,215.0,17.5,45.0360435875943,1009.7,2023-10-27
3.6,0.6,11.1,1.5,265.78512396694214,308.0,15.0,45.0360435875943,1019.4,2023-10-28
1.3,-0.5,4.0,3.6,265.78512396694214,159.0,12.7,45.0360435875943,1022.6,2023-10-29
-0.7,-4.7,1.2,1.9,265.78512396694214,303.0,8.1,45.0360435875943,1015.6,2023-10-30
-2.8,-4.9,0.6,0.3,265.78512396694214,99.0,9.2,45.0360435875943,1018.8,2023-10-31
-3.0,-8.4,0.0,0.0,265.78512396694214,289.0,12.8,45.0360435875943,1022.0,2023-11-01
1.4,-1.3,4.5,0.1,265.78512396694214,207.0,15.3,45.0360435875943,1020.8,2023-11-02
5.3,0.7,9.0,2.6,265.78512396694214,215.0,21.0,45.0360435875943,1014.0,2023-11-03
-0.2,-5.0,5.0,0.0,265.78512396694214,248.0,7.9,45.0360435875943,1021.2,2023-11-04
-0.4,-1.5,1.0,0.2,265.78512396694214,45.0,8.9,45.0360435875943,1021.5,2023-11-05
4.3,-1.0,9.0,16.9,265.78512396694214,165.0,23.3,45.0360435875943,1006.0,2023-11-06
-1.7,-5.5,8.1,1.4,265.78512396694214,341.0,23.1,45.0360435875943,1012.3,2023-11-07
-2.7,-6.0,1.0,2.7,265.78512396694214,80.0,16.5,45.0360435875943,1021.0,2023-11-08
-0.7,-3.0,3.1,8.3,265.78512396694214,176.0,16.5,45.0360435875943,1007.8,2023-11-09
-0.5,-2.4,2.0,0.2,265.78512396694214,314.0,14.5,45.0360435875943,1016.6,2023-11-10
-3.4,-5.2,-1.0,0.0,265.78512396694214,8.0,9.3,45.0360435875943,1031.2,2023-11-11
-2.6,-7.0,1.8,0.0,265.78512396694214,147.0,15.7,45.0360435875943,1032.0,2023-11-12
2.4,0.2,6.0,3.5,265.78512396694214,221.0,21.4,45.0360435875943,1018.7,2023-11-13
1.3,0.0,2.1,0.0,265.78512396694214,252.0,15.5,45.0360435875943,1026.4,2023-11-14
6.2,1.0,11.0,0.0,265.78512396694214,218.0,18.9,45.0360435875943,1017.5,2023-11-15
5.2,-1.0,11.0,0.0,265.78512396694214,204.0,23.8,45.0360435875943,1015.6,2023-11-16
3.2,-3.5,12.0,5.5,265.78512396694214,306.0,19.0,45.0360435875943,1007.4,2023-11-17
-0.9,-5.3,4.0,0.0,265.78512396694214,220.0,15.2,45.0360435875943,1010.2,2023-11-18
-3.7,-8.0,-1.0,0.0,265.78512396694214,338.0,16.6,45.0360435875943,1016.5,2023-11-19
-7.0,-12.0,-2.0,0.0,265.78512396694214,46.0,5.5,45.0360435875943,1031.5,2023-11-20
-4.8,-7.5,-2.0,3.1,265.78512396694214,83.0,15.1,45.0360435875943,1020.9,2023-11-21
-1.5,-3.0,0.4,0.0,265.78512396694214,281.0,7.8,45.0360435875943,1010.2,2023-11-22
-3.6,-12.0,0.6,1.0,265.78512396694214,280.0,12.9,45.0360435875943,1011.8,2023-11-23
-9.9,-16.0,-4.8,0.0,265.78512396694214,276.0,13.0,45.0360435875943,1024.9,2023-11-24
-2.0,-7.0,1.1,0.0,265.78512396694214,228.0,19.9,45.0360435875943,1022.3,2023-11-25
-1.2,-2.0,0.0,6.9,265.78512396694214,156.0,14.5,45.0360435875943,1010.7,2023-11-26
-4.3,-8.9,-0.9,0.6,265.78512396694214,251.0,16.9,45.0360435875943,1001.2,2023-11-27
-10.6,-15.5,-6.0,0.0,265.78512396694214,291.0,14.9,45.0360435875943,1011.2,2023-11-28
-4.5,-10.2,-0.4,0.9,265.78512396694214,204.0,18.1,45.0360435875943,1006.2,2023-11-29
1.1,0.0,3.0,0.0,265.78512396694214,225.0,17.2,45.0360435875943,1005.2,2023-11-30
-2.9,-6.0,-0.7,0.0,265.78512396694214,345.0,7.7,45.0360435875943,1016.2,2023-12-01
-4.2,-6.2,-1.0,0.0,265.78512396694214,44.0,16.3,45.0360435875943,1020.4,2023-12-02
-6.8,-9.0,-5.0,1.0,265.78512396694214,36.0,24.1,45.0360435875943,1013.4,2023-12-03
-5.3,-7.4,-3.0,0.0,265.78512396694214,9.0,12.5,45.0360435875943,1011.6,2023-12-04
-5.0,-6.5,-3.0,0.0,265.78512396694214,56.0,10.8,45.0360435875943,1018.8,2023-12-05
-6.9,-10.0,-5.0,0.2,265.78512396694214,0.0,9.3,45.0360435875943,1020.6,2023-12-06
-3.4,-6.0,-1.0,2.9,265.78512396694214,123.0,9.0,45.0360435875943,1011.6,2023-12-07
-1.7,-3.0,0.0,0.0,265.78512396694214,129.0,18.7,45.0360435875943,1013.1,2023-12-08
3.6,1.0,7.0,5.4,265.78512396694214,165.0,21.8,45.0360435875943,1007.2,2023-12-09
0.0,-5.0,3.2,0.1,265.78512396694214,255.0,15.3,45.0360435875943,1007.3,2023-12-10
-6.2,-8.0,-5.0,0.0,265.78512396694214,308.0,14.2,45.0360435875943,1015.1,2023-12-11
-2.7,-6.0,-0.5,1.3,265.78512396694214,235.0,22.1,45.0360435875943,1014.9,2023-12-12
-6.9,-10.2,-4.0,0.0,265.78512396694214,271.0,13.0,45.0360435875943,1030.7,2023-12-13
-1.7,-9.8,4.0,0.0,265.78512396694214,216.0,20.1,45.0360435875943,1027.0,2023-12-14
2.7,0.0,5.0,0.2,265.78512396694214,255.0,15.2,45.0360435875943,1023.9,2023-12-15
-1.0,-3.0,1.0,1.0,265.78512396694214,95.0,13.7,45.0360435875943,1029.5,2023-12-16
1.8,-1.0,4.0,6.7,265.78512396694214,162.0,19.5,45.0360435875943,1010.4,2023-12-17
-1.2,-8.2,4.0,1.8,265.78512396694214,328.0,24.9,45.0360435875943,998.8,2023-12-18
-8.8,-13.0,-2.2,0.0,265.78512396694214,264.0,19.2,45.0360435875943,1017.8,2023-12-19
-3.6,-10.0,-1.0,0.0,265.78512396694214,336.0,16.1,45.0360435875943,1029.4,2023-12-20
-10.3,-13.0,-6.9,0.0,265.78512396694214,74.0,15.8,45.0360435875943,1037.8,2023-12-21
-7.7,-11.2,-4.0,0.0,265.78512396694214,137.0,13.0,45.0360435875943,1030.2,2023-12-22
-3.1,-4.7,-1.7,0.4,265.78512396694214,110.0,8.3,45.0360435875943,1025.9,2023-12-23
-0.2,-1.4,1.0,0.0,265.78512396694214,152.0,8.9,45.0360435875943,1027.6,2023-12-24
1.3,0.0,3.0,0.0,265.78512396694214,156.0,12.2,45.0360435875943,1025.7,2023-12-25
